,sr_id,error_codes,log_timestamp
1134,1-172620856351,200501534,2015-06-02 06:55:43
1135,1-172620856351,200501547,2015-06-02 06:55:43
1136,1-172620856351,200510061,2015-06-02 06:55:43
1137,1-172620856351,200501531,2015-06-02 06:55:43
1138,1-172620856351,200501547,2015-06-02 06:55:48
1139,1-172620856351,200501534,2015-06-02 06:55:48
1140,1-172620856351,200501531,2015-06-02 06:55:48
1141,1-172620856351,200510061,2015-06-02 06:55:48
1142,1-172620856351,200501534,2015-06-02 06:55:53
1143,1-172620856351,200501547,2015-06-02 06:55:53
1144,1-172620856351,200510061,2015-06-02 06:55:53
1145,1-172620856351,200501531,2015-06-02 06:55:53
1146,1-172620856351,200501547,2015-06-02 06:55:58
1147,1-172620856351,200501534,2015-06-02 06:55:58
1148,1-172620856351,200501531,2015-06-02 06:55:58
1149,1-172620856351,200510061,2015-06-02 06:55:58
1150,1-172620856351,200510061,2015-06-02 06:56:03
1151,1-172620856351,200501547,2015-06-02 06:56:03
1152,1-172620856351,200501534,2015-06-02 06:56:03
1153,1-172620856351,200501531,2015-06-02 06:56:03
1154,1-172620856351,200510061,2015-06-02 06:56:08
1155,1-172620856351,200501547,2015-06-02 06:56:08
1156,1-172620856351,200501534,2015-06-02 06:56:08
1157,1-172620856351,200501531,2015-06-02 06:56:08
1158,1-172620856351,0,2015-06-02 06:56:08
1159,1-172620856351,200501534,2015-06-02 06:56:13
1160,1-172620856351,200501547,2015-06-02 06:56:13
1161,1-172620856351,200510061,2015-06-02 06:56:13
1162,1-172620856351,260140029,2015-06-02 06:56:13
1163,1-172620856351,260140029,2015-06-02 06:56:13
1164,1-172620856351,244629,2015-06-02 06:56:13
1165,1-172620856351,200501531,2015-06-02 06:56:13
1166,1-172620856351,244642,2015-06-02 06:56:15
1167,1-172620856351,244629,2015-06-02 06:56:15
1168,1-172620856351,200002390,2015-06-02 06:56:16
1169,1-172620856351,260116316,2015-06-02 06:56:17
1170,1-172620856351,200501547,2015-06-02 06:56:18
1171,1-172620856351,200501534,2015-06-02 06:56:18
1172,1-172620856351,200501531,2015-06-02 06:56:18
1173,1-172620856351,200510061,2015-06-02 06:56:18
1174,1-172620856351,260116315,2015-06-02 06:56:23
1175,1-172620856351,200001830,2015-06-02 06:56:23
1176,1-172620856351,200288002,2015-06-02 06:56:23
1177,1-172620856351,200510061,2015-06-02 06:56:23
1178,1-172620856351,200501547,2015-06-02 06:56:23
1179,1-172620856351,200501534,2015-06-02 06:56:23
1180,1-172620856351,200501531,2015-06-02 06:56:23
1181,1-172620856351,244572,2015-06-02 06:56:23
1182,1-172620856351,200285063,2015-06-02 06:56:24
1183,1-172620856351,200001804,2015-06-02 06:56:24
1184,1-172620856351,200620012,2015-06-02 06:56:24
1185,1-172620856351,14160,2015-06-02 06:56:24
1186,1-172620856351,14091,2015-06-02 06:56:25
1187,1-172620856351,14091,2015-06-02 06:56:25
1188,1-172620856351,200000003,2015-06-02 06:56:25
1189,1-172620856351,200001830,2015-06-02 06:56:26
1190,1-172620856351,200001830,2015-06-02 06:56:26
1191,1-172620856351,200281001,2015-06-02 06:56:28
1192,1-172620856351,200281001,2015-06-02 06:56:28
1193,1-172620856351,200281001,2015-06-02 06:56:28
1194,1-172620856351,200510061,2015-06-02 06:56:28
1195,1-172620856351,200501547,2015-06-02 06:56:28
1196,1-172620856351,200501534,2015-06-02 06:56:28
1197,1-172620856351,200501531,2015-06-02 06:56:28
1198,1-172620856351,14091,2015-06-02 06:56:28
1199,1-172620856351,200501534,2015-06-02 06:56:33
1200,1-172620856351,200510061,2015-06-02 06:56:33
1201,1-172620856351,200501547,2015-06-02 06:56:33
1202,1-172620856351,200501531,2015-06-02 06:56:33
1203,1-172620856351,200001830,2015-06-02 06:56:37
1204,1-172620856351,200001810,2015-06-02 06:56:37
1205,1-172620856351,200001803,2015-06-02 06:56:37
1206,1-172620856351,200001804,2015-06-02 06:56:37
1207,1-172620856351,245191,2015-06-02 06:56:37
1208,1-172620856351,200001810,2015-06-02 06:56:37
1209,1-172620856351,200110035,2015-06-02 06:56:39
1210,1-172620856351,200501530,2015-06-02 06:56:40
1211,1-172620856351,200501534,2015-06-02 06:56:40
1212,1-172620856351,200501536,2015-06-02 06:56:40
1213,1-172620856351,200001830,2015-06-02 06:56:40
1214,1-172620856351,200190000,2015-06-02 06:56:41
1215,1-172620856351,200190000,2015-06-02 06:56:41
1216,1-172620856351,200190000,2015-06-02 06:56:41
1217,1-172620856351,260111019,2015-06-02 06:56:43
1218,1-172620856351,260125003,2015-06-02 06:56:43
1219,1-172620856351,290013000,2015-06-02 06:57:01
1220,1-172620856351,290013001,2015-06-02 06:57:05
1221,1-172620856351,200352909,2015-06-02 06:57:05
1222,1-172620856351,200002379,2015-06-02 06:57:05
1223,1-172620856351,244649,2015-06-02 06:57:27
1224,1-172620856351,244656,2015-06-02 06:57:29
1225,1-172620856351,244585,2015-06-02 06:57:29
1226,1-172620856351,230023009,2015-06-02 07:00:09
1227,1-172620856351,245041,2015-06-02 07:00:53
1228,1-172620856351,230023009,2015-06-02 07:01:12
1229,1-172620856351,230023009,2015-06-02 07:02:07
1230,1-172620856351,230023009,2015-06-02 07:02:51
1231,1-172620856351,230023009,2015-06-02 07:03:29
1232,1-172620856351,230007012,2015-06-02 07:03:56
1233,1-172620856351,230015038,2015-06-02 07:03:56
1234,1-172620856351,230023070,2015-06-02 07:03:56
1235,1-172620856351,230023009,2015-06-02 07:03:56
1236,1-172620856351,230007012,2015-06-02 07:03:56
1237,1-172620856351,230007012,2015-06-02 07:03:56
1238,1-172620856351,230007012,2015-06-02 07:03:56
1239,1-172620856351,230007012,2015-06-02 07:03:56
1240,1-172620856351,230007012,2015-06-02 07:03:56
1241,1-172620856351,230015038,2015-06-02 07:03:56
1242,1-172620856351,230007012,2015-06-02 07:03:56
1243,1-172620856351,230023010,2015-06-02 07:06:09
1244,1-172620856351,200108007,2015-06-02 07:06:36
1245,1-172620856351,200109109,2015-06-02 07:06:43
1246,1-172620856351,200109110,2015-06-02 07:08:23
1247,1-172620856351,210000454,2015-06-02 07:08:29
1248,1-172374512951,0,2015-06-02 07:26:25
1249,1-172374512951,0,2015-06-02 07:26:49
1250,1-172374512951,230023009,2015-06-02 07:50:01
1251,1-172374512951,230023010,2015-06-02 07:51:06
1252,1-172374512951,200109109,2015-06-02 07:57:01
1253,1-172374512951,200281001,2015-06-02 08:08:02
1254,1-172374512951,200109110,2015-06-02 08:08:03
1255,1-172374512951,200281001,2015-06-02 08:09:54
1256,1-172374512951,210000454,2015-06-02 08:10:02
1257,1-172374512951,200281001,2015-06-02 08:10:45
1258,1-172374512951,200281001,2015-06-02 08:10:48
1259,1-172374512951,200281001,2015-06-02 08:11:40
1260,1-172374512951,200281001,2015-06-02 08:11:43
1261,1-172374512951,200109109,2015-06-02 08:26:55
1262,1-172374512951,200281001,2015-06-02 08:39:24
1263,1-172374512951,200281001,2015-06-02 08:41:20
1264,1-172374512951,200281001,2015-06-02 08:42:17
1265,1-172374512951,200281001,2015-06-02 08:42:20
1266,1-172374512951,200281001,2015-06-02 08:43:13
1267,1-172374512951,200281001,2015-06-02 08:43:16
1268,1-172620856351,200109109,2015-06-02 08:44:13
1269,1-172374512951,200109110,2015-06-02 08:44:27
1270,1-172374512951,210000454,2015-06-02 08:44:28
1271,1-172618744961,230023009,2015-06-02 08:44:47
1272,1-172618744961,230023010,2015-06-02 08:46:19
1273,1-172620856351,245230,2015-06-02 08:50:26
1274,1-172620856351,200109110,2015-06-02 08:50:46
1275,1-172620856351,200281001,2015-06-02 08:50:46
1276,1-172620856351,200281001,2015-06-02 08:51:22
1277,1-172620856351,210000454,2015-06-02 08:51:22
1278,1-172620856351,200281001,2015-06-02 08:51:55
1279,1-172620856351,200281001,2015-06-02 08:52:02
1280,1-172618744961,230023009,2015-06-02 09:03:08
1281,1-172618744961,230023009,2015-06-02 09:03:22
1282,1-172618744961,230023009,2015-06-02 09:04:17
1283,1-172618744961,230023009,2015-06-02 09:04:53
1284,1-172618744961,230023009,2015-06-02 09:05:29
1285,1-172618744961,230007012,2015-06-02 09:05:55
1286,1-172618744961,230007012,2015-06-02 09:05:55
1287,1-172618744961,230007012,2015-06-02 09:05:55
1288,1-172618744961,230007012,2015-06-02 09:05:55
1289,1-172618744961,230007012,2015-06-02 09:05:55
1290,1-172618744961,230007012,2015-06-02 09:05:55
1291,1-172618744961,230007012,2015-06-02 09:05:55
1292,1-172618744961,230007012,2015-06-02 09:05:55
1293,1-172618744961,230007012,2015-06-02 09:05:55
1294,1-172618744961,230007012,2015-06-02 09:05:55
1295,1-172618744961,230007012,2015-06-02 09:05:55
1296,1-172618744961,230007012,2015-06-02 09:05:55
1297,1-172618744961,230007012,2015-06-02 09:05:55
1298,1-172618744961,230007012,2015-06-02 09:05:55
1299,1-172618744961,230007012,2015-06-02 09:05:55
1300,1-172618744961,230007012,2015-06-02 09:05:55
1301,1-172618744961,230007012,2015-06-02 09:05:55
1302,1-172618744961,230007012,2015-06-02 09:05:55
1303,1-172618744961,230007012,2015-06-02 09:05:55
1304,1-172618744961,230007012,2015-06-02 09:05:55
1305,1-172618744961,230007012,2015-06-02 09:05:55
1306,1-172618744961,230007012,2015-06-02 09:05:55
1307,1-172618744961,230007012,2015-06-02 09:05:55
1308,1-172618744961,230007012,2015-06-02 09:05:55
1309,1-172618744961,230007012,2015-06-02 09:05:55
1310,1-172618744961,230023070,2015-06-02 09:05:55
1311,1-172618744961,230023009,2015-06-02 09:05:55
1312,1-172618744961,230007012,2015-06-02 09:05:55
1313,1-172618744961,230007012,2015-06-02 09:05:55
1314,1-172618744961,230007012,2015-06-02 09:05:55
1315,1-172618744961,230007012,2015-06-02 09:05:55
1316,1-172618744961,230007012,2015-06-02 09:05:55
1317,1-172618744961,230007012,2015-06-02 09:05:55
1318,1-172618744961,230007012,2015-06-02 09:05:55
1319,1-172618744961,230007012,2015-06-02 09:05:55
1320,1-172618744961,230007012,2015-06-02 09:05:55
1321,1-172618744961,230007012,2015-06-02 09:05:55
1322,1-172618744961,230023010,2015-06-02 09:08:07
1323,1-172618744961,260133210,2015-06-02 09:08:09
1324,1-172618744961,260101023,2015-06-02 09:08:09
1325,1-172620856351,200109109,2015-06-02 09:10:00
1326,1-172618744961,260101023,2015-06-02 09:11:43
1327,1-172618744961,200108007,2015-06-02 09:11:43
1328,1-172618744961,260133210,2015-06-02 09:11:43
1329,1-172620856351,200109110,2015-06-02 09:11:50
1330,1-172620856351,200281001,2015-06-02 09:11:50
1331,1-172618744961,200109109,2015-06-02 09:11:51
1332,1-172620856351,210000454,2015-06-02 09:12:32
1333,1-172620856351,200281001,2015-06-02 09:12:32
1334,1-172620856351,200281001,2015-06-02 09:13:16
1335,1-172620856351,200281001,2015-06-02 09:13:22
1336,1-172618744961,200109110,2015-06-02 09:14:14
1337,1-172618744961,210000454,2015-06-02 09:14:15
1338,1-172374512951,0,2015-06-02 09:16:21
1339,1-172374512951,0,2015-06-02 09:34:33
1340,1-172620856351,200109109,2015-06-02 09:49:09
1341,1-172620856351,200109110,2015-06-02 09:51:13
1342,1-172620856351,200281001,2015-06-02 09:51:13
1343,1-172620856351,200281001,2015-06-02 09:52:03
1344,1-172620856351,210000454,2015-06-02 09:52:03
1345,1-172620856351,200281001,2015-06-02 09:52:44
1346,1-172620856351,200281001,2015-06-02 09:52:47
1347,1-172620856351,200109109,2015-06-02 10:00:03
1348,1-172620856351,200281001,2015-06-02 10:01:37
1349,1-172620856351,200109110,2015-06-02 10:01:37
1350,1-172620856351,210000454,2015-06-02 10:02:08
1351,1-172620856351,200281001,2015-06-02 10:02:08
1352,1-172620856351,200281001,2015-06-02 10:02:35
1353,1-172620856351,200281001,2015-06-02 10:02:41
1354,1-172620856351,200281001,2015-06-02 10:02:56
1355,1-172620856351,200281001,2015-06-02 10:03:02
1356,1-172618744961,200109109,2015-06-02 10:08:46
1357,1-172620856351,200109109,2015-06-02 10:15:34
1358,1-172618744961,245278,2015-06-02 10:17:22
1359,1-172620856351,200281001,2015-06-02 10:17:41
1360,1-172620856351,200109110,2015-06-02 10:17:42
1361,1-172620856351,210000454,2015-06-02 10:18:09
1362,1-172620856351,200281001,2015-06-02 10:18:09
1363,1-172618744961,245278,2015-06-02 10:18:28
1364,1-172618744961,200109110,2015-06-02 10:18:34
1365,1-172618744961,210000454,2015-06-02 10:18:35
1366,1-172620856351,200281001,2015-06-02 10:18:45
1367,1-172620856351,200281001,2015-06-02 10:18:51
1368,1-172618744961,200109109,2015-06-02 10:18:57
1369,1-172374512951,230023009,2015-06-02 10:21:26
1370,1-172618744961,200281001,2015-06-02 10:22:00
1371,1-172618744961,200109110,2015-06-02 10:22:00
1372,1-172618744961,210000454,2015-06-02 10:22:23
1373,1-172618744961,200281001,2015-06-02 10:22:23
1374,1-172374512951,230023010,2015-06-02 10:22:31
1375,1-172618744961,200281001,2015-06-02 10:23:19
1376,1-172618744961,200281001,2015-06-02 10:23:56
1377,1-172374512951,200109109,2015-06-02 10:25:01
1378,1-172620856351,200108054,2015-06-02 10:29:01
1379,1-172620856351,200109109,2015-06-02 10:29:02
1380,1-172620856351,200281001,2015-06-02 10:31:07
1381,1-172620856351,200109110,2015-06-02 10:31:07
1382,1-172620856351,200281001,2015-06-02 10:31:52
1383,1-172620856351,210000454,2015-06-02 10:31:52
1384,1-172620856351,200281001,2015-06-02 10:32:31
1385,1-172620856351,200281001,2015-06-02 10:32:34
1386,1-172374512951,200109110,2015-06-02 10:36:11
1387,1-172374512951,210000454,2015-06-02 10:36:49
1388,1-172620856351,200109109,2015-06-02 10:45:52
1389,1-172620856351,200281001,2015-06-02 10:47:20
1390,1-172620856351,200281001,2015-06-02 10:47:39
1391,1-172620856351,200281001,2015-06-02 10:48:17
1392,1-172620856351,200281001,2015-06-02 10:48:20
1393,1-172620856351,200281001,2015-06-02 10:50:03
1394,1-172620856351,200109110,2015-06-02 10:50:03
1395,1-172620856351,210000454,2015-06-02 10:50:45
1396,1-172620856351,200281001,2015-06-02 10:50:45
1397,1-172620856351,200281001,2015-06-02 10:51:28
1398,1-172620856351,200281001,2015-06-02 10:51:34
1399,1-172620856351,200109109,2015-06-02 11:06:18
1400,1-172374512951,200109109,2015-06-02 11:06:36
1401,1-172620856351,245279,2015-06-02 11:11:20
1402,1-172620856351,245230,2015-06-02 11:12:34
1403,1-172620856351,200281001,2015-06-02 11:13:24
1404,1-172374512951,245279,2015-06-02 11:13:26
1405,1-172620856351,200281001,2015-06-02 11:14:02
1406,1-172620856351,245303,2015-06-02 11:14:07
1407,1-172620856351,245041,2015-06-02 11:14:07
1408,1-172620856351,200109110,2015-06-02 11:14:29
1409,1-172620856351,200281001,2015-06-02 11:14:46
1410,1-172620856351,200281001,2015-06-02 11:14:46
1411,1-172620856351,200281001,2015-06-02 11:14:53
1412,1-172374512951,245230,2015-06-02 11:15:00
1413,1-172374512951,260133245,2015-06-02 11:15:00
1414,1-172620856351,210000454,2015-06-02 11:15:13
1415,1-172620856351,200281001,2015-06-02 11:15:13
1416,1-172620856351,200281001,2015-06-02 11:15:54
1417,1-172620856351,200281001,2015-06-02 11:16:00
1418,1-172620856351,200109109,2015-06-02 11:18:58
1419,1-172374512951,200281001,2015-06-02 11:19:01
1420,1-172374512951,200109110,2015-06-02 11:19:01
1421,1-172374512951,200281001,2015-06-02 11:19:09
1422,1-172374512951,210000454,2015-06-02 11:20:04
1423,1-172374512951,200109109,2015-06-02 11:20:07
1424,1-172620856351,200281001,2015-06-02 11:26:11
1425,1-172620856351,200109110,2015-06-02 11:26:11
1426,1-172620856351,210000454,2015-06-02 11:27:05
1427,1-172620856351,200281001,2015-06-02 11:27:05
1428,1-172620856351,200281001,2015-06-02 11:27:52
1429,1-172620856351,200281001,2015-06-02 11:27:55
1430,1-172620856351,200109109,2015-06-02 11:32:28
1431,1-172620856351,245279,2015-06-02 11:33:07
1432,1-172620856351,200281001,2015-06-02 11:34:23
1433,1-172620856351,200109110,2015-06-02 11:34:23
1434,1-172620856351,200281001,2015-06-02 11:34:44
1435,1-172620856351,210000454,2015-06-02 11:34:44
1436,1-172620856351,200281001,2015-06-02 11:35:21
1437,1-172620856351,200281001,2015-06-02 11:35:24
1438,1-172620856351,200281001,2015-06-02 11:35:56
1439,1-172620856351,200281001,2015-06-02 11:36:02
1440,1-172374512951,200109110,2015-06-02 11:41:55
1441,1-172374512951,200109109,2015-06-02 11:42:13
1442,1-172620856351,200109109,2015-06-02 11:42:51
1443,1-172374512951,245278,2015-06-02 11:43:04
1444,1-172620856351,200502005,2015-06-02 11:43:15
1445,1-172620856351,245279,2015-06-02 11:43:15
1446,1-172620856351,200107023,2015-06-02 11:43:15
1447,1-172620856351,245279,2015-06-02 11:43:38
1448,1-172620856351,200109110,2015-06-02 11:44:23
1449,1-172620856351,200281001,2015-06-02 11:44:23
1450,1-172620856351,200600034,2015-06-02 11:44:46
1451,1-172620856351,200281001,2015-06-02 11:45:20
1452,1-172620856351,210000454,2015-06-02 11:45:20
1453,1-172620856351,200281001,2015-06-02 11:46:03
1454,1-172620856351,200281001,2015-06-02 11:46:10
1455,1-172374512951,200281001,2015-06-02 11:46:22
1456,1-172374512951,200281001,2015-06-02 11:47:54
1457,1-172374512951,200281001,2015-06-02 11:48:38
1458,1-172374512951,200281001,2015-06-02 11:48:44
1459,1-172374512951,200281001,2015-06-02 11:49:29
1460,1-172374512951,200281001,2015-06-02 11:49:32
1461,1-172374512951,200281001,2015-06-02 11:51:11
1462,1-172374512951,200109110,2015-06-02 11:51:19
1463,1-172374512951,210000454,2015-06-02 11:51:20
1464,1-172374512951,200281001,2015-06-02 11:51:36
1465,1-172374512951,200281001,2015-06-02 11:51:42
1466,1-172620856351,200109109,2015-06-02 11:53:54
1467,1-172620856351,245303,2015-06-02 11:57:09
1468,1-172620856351,245278,2015-06-02 11:57:09
1469,1-172620856351,200281001,2015-06-02 11:57:34
1470,1-172620856351,200109110,2015-06-02 11:57:35
1471,1-172620856351,210000454,2015-06-02 11:58:41
1472,1-172620856351,200281001,2015-06-02 11:58:41
1473,1-172620856351,200281001,2015-06-02 11:59:24
1474,1-172620856351,200281001,2015-06-02 11:59:27
1475,1-172374512951,200109109,2015-06-02 12:01:23
1476,1-172620856351,200109109,2015-06-02 12:12:44
1477,1-172374512951,200109110,2015-06-02 12:16:39
1478,1-172374512951,210000454,2015-06-02 12:17:13
1479,1-172620856351,200281001,2015-06-02 12:19:05
1480,1-172620856351,200281001,2015-06-02 12:19:46
1481,1-172620856351,200281001,2015-06-02 12:20:45
1482,1-172620856351,200281001,2015-06-02 12:20:51
1483,1-172374512951,200109109,2015-06-02 12:27:26
1484,1-172620856351,200109110,2015-06-02 12:32:52
1485,1-172620856351,210000454,2015-06-02 12:32:54
1486,1-172374512951,200502005,2015-06-02 12:41:28
1487,1-172374512951,245279,2015-06-02 12:41:28
1488,1-172374512951,200107023,2015-06-02 12:41:28
1489,1-172374512951,245279,2015-06-02 12:41:50
1490,1-172374512951,245303,2015-06-02 12:42:28
1491,1-172374512951,245278,2015-06-02 12:42:28
1492,1-172374512951,200281001,2015-06-02 12:42:59
1493,1-172374512951,200109110,2015-06-02 12:43:00
1494,1-172374512951,200281001,2015-06-02 12:43:53
1495,1-172374512951,210000454,2015-06-02 12:44:04
1496,1-172374512951,200281001,2015-06-02 12:44:32
1497,1-172374512951,200281001,2015-06-02 12:44:38
1498,1-172374512951,200281001,2015-06-02 12:44:56
1499,1-172374512951,200281000,2015-06-02 12:44:56
1500,1-172374512951,200281001,2015-06-02 12:45:13
1501,1-172374512951,200281001,2015-06-02 12:45:16
1502,1-172374512951,200281001,2015-06-02 12:45:44
1503,1-172374512951,200281001,2015-06-02 12:45:50
1504,1-172374512951,200109099,2015-06-02 13:04:12
1505,1-172374512951,200109110,2015-06-02 13:04:12
1506,1-172374512951,200109109,2015-06-02 13:04:29
1507,1-172620856351,200109109,2015-06-02 13:11:39
1508,1-172620856351,260133245,2015-06-02 13:13:28
1509,1-172620856351,245230,2015-06-02 13:13:29
1510,1-172620856351,200281001,2015-06-02 13:13:48
1511,1-172620856351,200109110,2015-06-02 13:13:48
1512,1-172620856351,210000454,2015-06-02 13:14:23
1513,1-172620856351,200281001,2015-06-02 13:14:24
1514,1-172620856351,200281001,2015-06-02 13:15:05
1515,1-172620856351,200281001,2015-06-02 13:15:11
1516,1-172374512951,245230,2015-06-02 13:19:18
1517,1-172374512951,200281001,2015-06-02 13:19:33
1518,1-172374512951,200109110,2015-06-02 13:19:34
1519,1-172374512951,200281001,2015-06-02 13:20:38
1520,1-172374512951,210000454,2015-06-02 13:20:55
1521,1-172374512951,200281001,2015-06-02 13:21:15
1522,1-172374512951,200281001,2015-06-02 13:21:21
1523,1-172374512951,200281001,2015-06-02 13:22:00
1524,1-172374512951,200281001,2015-06-02 13:22:03
1525,1-172374512951,200281001,2015-06-02 13:22:48
1526,1-172374512951,200281001,2015-06-02 13:22:54
1527,1-172374512951,200109109,2015-06-02 13:27:57
1528,1-172374512951,200281001,2015-06-02 13:33:28
1529,1-172374512951,200109110,2015-06-02 13:33:28
1530,1-172374512951,200281001,2015-06-02 13:35:03
1531,1-172374512951,210000454,2015-06-02 13:35:10
1532,1-172374512951,200281001,2015-06-02 13:35:46
1533,1-172374512951,200281001,2015-06-02 13:35:49
1534,1-172374512951,200281001,2015-06-02 13:36:31
1535,1-172374512951,200281001,2015-06-02 13:36:37
1536,1-172374512951,200281001,2015-06-02 13:38:58
1537,1-172374512951,200281001,2015-06-02 13:40:23
1538,1-172374512951,200109109,2015-06-02 14:00:15
1539,1-172374512951,200281001,2015-06-02 14:19:12
1540,1-172374512951,200281001,2015-06-02 14:21:00
1541,1-172374512951,200281001,2015-06-02 14:21:34
1542,1-172374512951,200281001,2015-06-02 14:21:37
1543,1-172374512951,200281000,2015-06-02 14:22:15
1544,1-172374512951,200281001,2015-06-02 14:22:15
1545,1-172374512951,200281001,2015-06-02 14:22:16
1546,1-172374512951,200281001,2015-06-02 14:22:22
1547,1-172374512951,200281001,2015-06-02 14:22:42
1548,1-172374512951,200281001,2015-06-02 14:22:48
1549,1-172374512951,200109110,2015-06-02 14:22:52
1550,1-172374512951,210000454,2015-06-02 14:22:53
1551,1-172374512951,200109109,2015-06-02 14:25:48
1552,1-172618744961,230023009,2015-06-02 14:41:57
1553,1-172618744961,230023010,2015-06-02 14:43:06
1554,1-172618744961,200109109,2015-06-02 14:54:43
1555,1-172618744961,200109110,2015-06-02 14:57:04
1556,1-172618744961,260133210,2015-06-02 14:57:13
1557,1-172618744961,260101023,2015-06-02 14:57:13
1558,1-172618744961,210000454,2015-06-02 14:57:33
1559,1-172620856351,200109109,2015-06-02 15:01:09
1560,1-172374512951,200520025,2015-06-02 15:03:07
1561,1-172374512951,200520026,2015-06-02 15:04:15
1562,1-172620856351,245230,2015-06-02 15:05:05
1563,1-172618744961,200600034,2015-06-02 15:05:23
1564,1-172620856351,200281001,2015-06-02 15:05:27
1565,1-172620856351,200109110,2015-06-02 15:05:27
1566,1-172620856351,210000454,2015-06-02 15:05:55
1567,1-172620856351,200281001,2015-06-02 15:05:56
1568,1-172620856351,200281001,2015-06-02 15:06:43
1569,1-172620856351,200281001,2015-06-02 15:06:47
1570,1-172620856351,200281001,2015-06-02 15:07:23
1571,1-172620856351,200281001,2015-06-02 15:07:30
1572,1-172374512951,200281001,2015-06-02 15:16:57
1573,1-172374512951,200109110,2015-06-02 15:16:57
1574,1-172374512951,200281001,2015-06-02 15:18:56
1575,1-172374512951,210000454,2015-06-02 15:19:03
1576,1-172374512951,200281001,2015-06-02 15:19:43
1577,1-172374512951,200281001,2015-06-02 15:19:46
1578,1-172374512951,200281000,2015-06-02 15:19:49
1579,1-172374512951,200281001,2015-06-02 15:19:50
1580,1-172374512951,200281001,2015-06-02 15:20:35
1581,1-172374512951,200281001,2015-06-02 15:20:41
1582,1-172620856351,200109109,2015-06-02 15:20:43
1583,1-172374512951,200281001,2015-06-02 15:21:11
1584,1-172374512951,200281001,2015-06-02 15:21:14
1585,1-172620856351,200109012,2015-06-02 15:21:37
1586,1-172620856351,200109100,2015-06-02 15:21:37
1587,1-172620856351,210000440,2015-06-02 15:21:37
1588,1-172620856351,200109100,2015-06-02 15:21:37
1589,1-172620856351,200107023,2015-06-02 15:21:37
1590,1-172620856351,210000441,2015-06-02 15:21:37
1591,1-172620856351,200502003,2015-06-02 15:21:37
1592,1-172620856351,200109100,2015-06-02 15:21:40
1593,1-172620856351,210000440,2015-06-02 15:21:40
1594,1-172620856351,200109100,2015-06-02 15:21:40
1595,1-172620856351,200109012,2015-06-02 15:21:40
1596,1-172620856351,200502003,2015-06-02 15:21:40
1597,1-172620856351,210000441,2015-06-02 15:21:40
1598,1-172620856351,200107023,2015-06-02 15:21:40
1599,1-172620856351,200109110,2015-06-02 15:22:37
1600,1-172620856351,200281001,2015-06-02 15:22:37
1601,1-172620856351,210000454,2015-06-02 15:23:36
1602,1-172620856351,200281001,2015-06-02 15:23:37
1603,1-172620856351,200281001,2015-06-02 15:24:21
1604,1-172620856351,200281001,2015-06-02 15:24:27
1605,1-172620856351,200109109,2015-06-02 15:27:47
1606,1-172620856351,245279,2015-06-02 15:28:42
1607,1-172620856351,200281001,2015-06-02 15:31:17
1608,1-172620856351,200109110,2015-06-02 15:31:17
1609,1-172620856351,210000454,2015-06-02 15:32:00
1610,1-172620856351,200281001,2015-06-02 15:32:01
1611,1-172620856351,200281001,2015-06-02 15:32:35
1612,1-172620856351,200281001,2015-06-02 15:32:41
1613,1-172620856351,200109109,2015-06-02 15:38:28
1614,1-172620856351,200281001,2015-06-02 15:40:17
1615,1-172620856351,200109110,2015-06-02 15:40:18
1616,1-172620856351,200109109,2015-06-02 15:40:32
1617,1-172620856351,200281001,2015-06-02 15:40:36
1618,1-172620856351,210000454,2015-06-02 15:40:45
1619,1-172620856351,200281001,2015-06-02 15:42:05
1620,1-172620856351,200281001,2015-06-02 15:42:11
1621,1-172620856351,200281001,2015-06-02 15:42:46
1622,1-172620856351,200281001,2015-06-02 15:42:49
1623,1-172620856351,200002733,2015-06-02 15:42:58
1624,1-172620856351,200002733,2015-06-02 15:42:59
1625,1-172620856351,200107023,2015-06-02 15:42:59
1626,1-172620856351,200502005,2015-06-02 15:42:59
1627,1-172620856351,245279,2015-06-02 15:42:59
1628,1-172620856351,245178,2015-06-02 15:42:59
1629,1-172620856351,200281001,2015-06-02 15:43:22
1630,1-172620856351,200281001,2015-06-02 15:43:24
1631,1-172620856351,200281001,2015-06-02 15:43:28
1632,1-172620856351,200108060,2015-06-02 15:44:00
1633,1-172620856351,200108060,2015-06-02 15:44:00
1634,1-172620856351,200281001,2015-06-02 15:46:35
1635,1-172620856351,200108060,2015-06-02 15:46:40
1636,1-172620856351,200108060,2015-06-02 15:46:40
1637,1-172620856351,200109110,2015-06-02 15:47:23
1638,1-172620856351,210000454,2015-06-02 15:47:45
1639,1-172620856351,200281001,2015-06-02 15:47:45
1640,1-172620856351,200281001,2015-06-02 15:48:29
1641,1-172620856351,200281001,2015-06-02 15:48:32
1642,1-172620856351,260134736,2015-06-02 16:00:47
1643,1-172620856351,260134736,2015-06-02 16:00:47
1644,1-172620856351,260134736,2015-06-02 16:00:47
1645,1-172620856351,260134736,2015-06-02 16:00:47
1646,1-172620856351,260134736,2015-06-02 16:00:47
1647,1-172620856351,260134736,2015-06-02 16:00:47
1648,1-172620856351,260134736,2015-06-02 16:00:48
1649,1-172620856351,260134736,2015-06-02 16:00:48
1650,1-172620856351,260134736,2015-06-02 16:00:48
1651,1-172620856351,260134736,2015-06-02 16:00:48
1652,1-172620856351,260134736,2015-06-02 16:00:48
